"concert_id","date","venue","city","latitude","longitude","country","tour","song_name"
"bd3a58a","16-07-1983","Lubbock Memorial Civic Center","Lubbock, TX",33.5778631,-101.8551665,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"1bd3a594","14-07-1983","McNichols Sports Arena","Denver, CO",39.7391536,-104.9847034,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. To Tame a Land"
"53d3ab65","13-07-1983","Tingley Coliseum","Albuquerque, NM",35.084,-106.651,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. Where Eagles Dare<br>8. Sanctuary<br>9. Wrathchild<br>10. The Trooper<br>11. Revelations<br>12. Flight of Icarus<br>13. Die With Your Boots On<br>14. 22 Acacia Avenue<br>15. The Number of the Beast<br>16. To Tame a Land"
"4bd3ab66","12-07-1983","Arizona Veterans Memorial Coliseum","Phoenix, AZ",33.4483771,-112.0740373,"United States","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"13d3a591","11-07-1983","Tucson Convention Center","Tucson, AZ",32.2217429,-110.926479,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"5bd3ab60","09-07-1983","Long Beach Arena","Long Beach, CA",33.7669623,-118.1892348,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"1bd3a598","08-07-1983","San Diego Sports Arena","San Diego, CA",32.7153292,-117.1572551,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"1bd3a5a4","07-07-1983","Orange Pavilion, National Orange Show Events Center","San Bernardino, CA",34.1083449,-117.2897652,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"bd3a5a6","05-07-1983","Selland Arena","Fresno, CA",36.7477272,-119.7723661,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"53d3ab61","03-07-1983","Sacramento Memorial Auditorium","Sacramento, CA",38.5815719,-121.4943996,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"bd3a5a2","02-07-1983","Cow Palace","Daly City, CA",37.7057657,-122.4619166,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"1bd3a5ac","29-06-1983","PNE Exhibition Bowl","Vancouver",49.249657393,-123.119340403,"Canada","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"bd3a5ae","28-06-1983","Seattle Center Coliseum","Seattle, WA",47.6062095,-122.3320708,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"2bd78c6a","27-06-1983","Portland Memorial Coliseum","Portland, OR",45.5234515,-122.6762071,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. Guitar Solo"
"43d3ab63","24-06-1983","Spokane Coliseum","Spokane, WA",47.6587803,-117.4260466,"United States","World Piece","1. Drum Solo<br>2. Phantom of the Opera<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Drifter<br>7. ""Main Title"" from ""Where Eagles Dare""<br>8. Where Eagles Dare<br>9. Sanctuary<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast"
"1bd3a5b4","23-06-1983","BSU Pavilion","Boise, ID",43.6135002,-116.2034505,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3d3a5b7","22-06-1983","Salt Palace","Salt Lake City, UT",40.7607794,-111.8910474,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Sanctuary<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast"
"3d3a5b3","21-06-1983","Casper Events Center","Casper, WY",42.866632,-106.313081,"United States","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Drifter<br>8. Where Eagles Dare<br>9. Wrathchild<br>10. The Trooper<br>11. Revelations<br>12. Flight of Icarus<br>13. Die With Your Boots On<br>14. 22 Acacia Avenue<br>15. The Number of the Beast<br>16. Still Life<br>17. To Tame a Land"
"bd3a996","12-06-1983","Jaap Edenhal","Amsterdam",52.373,4.9,"Netherlands","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Phantom of the Opera<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Sanctuary<br>8. Drifter<br>9. Prowler<br>10. Where Eagles Dare<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast<br>18. Still Life<br>19. To Tame a Land"
"3d3a997","07-06-1983","Falconer Salen","Copenhagen",55.6776812020993,12.5709342956543,"Denmark","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Phantom of the Opera<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Sanctuary<br>8. Drifter<br>9. Prowler<br>10. ""Main Title"" from ""Where Eagles Dare""<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life"
"1bd3a990","05-06-1983","Johanneshov Isstadion","Stockholm",59.3325765361753,18.0649030208588,"Sweden","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life<br>20. To Tame a Land"
"7bd45244","04-06-1983","Drammenshallen","Drammen",59.7439367975026,10.204493701458,"Norway","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Phantom of the Opera<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Sanctuary<br>8. Drifter<br>9. Prowler<br>10. ""Main Title"" from ""Where Eagles Dare""<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life"
"13d3a991","03-06-1983","Scandinavium","Gothenburg",57.7071623103656,11.9667935371399,"Sweden","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life"
"3bd774bc","01-06-1983","Jäähalli","Helsinki",60.176,24.934,"Finland","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life<br>20. To Tame a Land"
"bd3a992","28-05-1983","Hammersmith Odeon","London",51.5084152563931,-0.125532746315002,"United Kingdom","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Phantom of the Opera<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Sanctuary<br>8. Drifter<br>9. Prowler<br>10. ""Main Title"" from ""Where Eagles Dare""<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life"
"13d3a5cd","27-05-1983","Hammersmith Odeon","London",51.5084152563931,-0.125532746315002,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life<br>20. To Tame a Land"
"23d64cb7","26-05-1983","Hammersmith Odeon","London",51.5084152563931,-0.125532746315002,"United Kingdom","World Piece","1. Phantom of the Opera<br>2. Hallowed Be Thy Name<br>3. Iron Maiden<br>4. Run to the Hills<br>5. Sanctuary<br>6. Drifter<br>7. Prowler<br>8. Where Eagles Dare<br>9. Wrathchild<br>10. The Trooper<br>11. Revelations<br>12. Flight of Icarus<br>13. Die With Your Boots On<br>14. 22 Acacia Avenue<br>15. The Number of the Beast<br>16. Still Life<br>17. To Tame a Land"
"3d3a993","25-05-1983","Hammersmith Odeon","London",51.5084152563931,-0.125532746315002,"United Kingdom","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Phantom of the Opera<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Sanctuary<br>8. Drifter<br>9. Prowler<br>10. Where Eagles Dare<br>11. Wrathchild<br>12. The Trooper<br>13. Revelations<br>14. Flight of Icarus<br>15. Die With Your Boots On<br>16. 22 Acacia Avenue<br>17. The Number of the Beast<br>18. Still Life<br>19. To Tame a Land"
"43d4530f","23-05-1983","Manchester Apollo","Manchester",53.4809464283615,-2.23743438720703,"United Kingdom","World Piece","1. Phantom of the Opera<br>2. Hallowed Be Thy Name<br>3. Iron Maiden<br>4. Run to the Hills<br>5. Sanctuary<br>6. Drifter<br>7. Prowler<br>8. ""Main Title"" from ""Where Eagles Dare""<br>9. Where Eagles Dare<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. Still Life"
"13d3a5d5","22-05-1983","Birmingham Odeon","Birmingham",52.4666667,-1.9166667,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life"
"bd3a5d6","21-05-1983","Birmingham Odeon","Birmingham",52.4666667,-1.9166667,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life"
"1bd3a5d0","20-05-1983","Colston Hall","Bristol",51.45,-2.5833333,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life"
"13d3a5d1","18-05-1983","Victoria Hall","Hanley",53.0333333,-2.1833333,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life"
"73d26e69","17-05-1983","Newcastle City Hall","Newcastle upon Tyne",54.973,-1.614,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. I Got the Fire<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life<br>21. To Tame a Land (Montrose cover)"
"1bd3a99c","16-05-1983","Sheffield City Hall","Sheffield",53.383,-1.466,"United Kingdom","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Phantom of the Opera<br>4. Hallowed Be Thy Name<br>5. Iron Maiden<br>6. Run to the Hills<br>7. Sanctuary<br>8. Drifter<br>9. Prowler<br>10. I Got the Fire<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life (Montrose cover)"
"3d3a5df","15-05-1983","St David's Hall","Cardiff",51.48,-3.18,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. ""Main Title"" from ""Where Eagles Dare""<br>12. Where Eagles Dare<br>13. Wrathchild<br>14. The Trooper<br>15. Revelations<br>16. Flight of Icarus<br>17. Die With Your Boots On<br>18. 22 Acacia Avenue<br>19. The Number of the Beast<br>20. Still Life"
"3d3a99f","13-05-1983","Edinburgh Playhouse","Edinburgh",55.95,-3.2,"United Kingdom","World Piece","1. To Tame a Land (from tape<br>2. Guitar Solo<br>3. Drum Solo<br>4. Phantom of the Opera<br>5. Hallowed Be Thy Name<br>6. Iron Maiden<br>7. Run to the Hills<br>8. Sanctuary<br>9. Drifter<br>10. Prowler<br>11. Where Eagles Dare<br>12. Wrathchild<br>13. The Trooper<br>14. Revelations<br>15. Flight of Icarus<br>16. Die With Your Boots On<br>17. 22 Acacia Avenue<br>18. The Number of the Beast<br>19. Still Life<br>20. To Tame a Land"
"1bd3a998","12-05-1983","Apollo Theatre","Glasgow",55.8333333,-4.25,"United Kingdom","World Piece","1. Guitar Solo<br>2. Drum Solo<br>3. Hallowed Be Thy Name<br>4. Iron Maiden<br>5. Run to the Hills<br>6. Sanctuary<br>7. Drifter<br>8. Prowler<br>9. Where Eagles Dare<br>10. Wrathchild<br>11. The Trooper<br>12. Revelations<br>13. Flight of Icarus<br>14. Die With Your Boots On<br>15. 22 Acacia Avenue<br>16. The Number of the Beast<br>17. Still Life<br>18. To Tame a Land"
